2
7
13
11
9
27
24
15
25
1
26
7
9
11
13
9
21
3
23
18
4
1
26
23
8
22
11
26
25
17
19
13
23
17
11
17
15
22
19
11
18
15
18
12
5
9
21
21
26
16
11
7
7
26
15
12
20
7
17
19
13
13
19
7
17
14
9
23
3
15
9
3
15
7
3
12
11
20
17
18
14
9
12
25
22
22
14
15
16
18
10
14
6
15
14
13
1
3
1
7
19
11
3
20
12
26
25
11
12
28
27
25
12
20
11
26
22
23
1
22
9
21
13
3
19
1
3
1
1
7
9
19
8
17
26
22
17
9
1
23
23
1
25
20
18
11
5
2
26
23
19
24
1
19
18
22
11
17
13
14
16
19
1
5
23
18
24
21
2
4
17
11
15
16
5
17
6
12
15
11
20
21
6
19
26
13
16
1
25
17
17
20
7
25
13
15
17
3
17
8
11
13
21
15
13
1
10
17
7
2
23
3
3
12
17
1
9
16
2
23
26
3
22
13
17
25
25
28
20
17
19
15
17
12
5
1
8
14
1
13
2
5
12
1
15
10
14
16
9
20
21
27
19
24
24
15
26
21
25
17
13
9
8
20
9
24
7
16
3
2
8
3
7
8
21
7
27
21
9
19
1
11
15
3
2
3
1
7
4
21
21
15
21
21
7
22
11
27
13
2
20
15
18
11
13
17
6
23
7
19
2
11
25
11
2
21
9
8
18
8
11
21
12
11
14
8
1
17
1
14
2
3
6
24
14
11
3
10
10
17
11
14
18
16
11
8
3
26
18
1
24
6
20
9
22
23
23
13
1
2
23
14
7
1
2
18
16
13
22
20
12
8
13
22
11
22
7
19
19
13
1
15
9
28
1
19
7
17
19
21
2
5
2
6
8
13
11
9
2
2
9
2
12
11
5
9
7
5
9
7
3
18
16
14
24
23
3
7
10
19
11
12
9
6
15
13
14
7
12
9
10
14
10
13
3
12
3
9
11
12
23
19
28
9
2
19
1
3
1
21
23
28
28
23
21
27
26
11
27
21
19
12
11
3
18
6
21
9
12
27
23
28
9
23
23
3
23
1
16
1
17
23
6
17
1
9
12
20
15
1
12
20
13
20
1
1
1
13
21
15
11
18
17
12
1
15
15
2
1
15
12
1
11
24
15
1
9
11
1
15
12
13
13
13
8
6
6
23
17
7
12
5
20
14
5
7
5
8
20
17
2
1
1
10
11
19
24
25
25
7
12
21
14
14
16
23
26
21
10
3
13
8
8
7
3
9
7
11
5
9
11
22
14
6
15
10
1
11
14
19
13
1
18
16
15
11
15
12
25
24
11
18
17
11
20
20
17
11
25
17
2
12
28
2
1
5
4
1
15
1
15
13
23
9
18
12
24
11
14
13
13
19
3
18
4
3
9
5
7
3
14
7
1
2
13
13
1
11
1
7
15
3
5
9
21
14
17
13
2
4
12
3
22
24
27
12
26
13
2
1
22
7
13
19
10
21
17
23
2
23
12
12
5
19
23
9
9
8
4
11
2
11
11
15
1
11
11
9
1
1
16
27
8
3
21
5
4
5
13
2
14
24
15
20
15
1
1
9
15
13
19
23
1
3
10
21
19
27
21
17
12
11
1
11
13
18
28
17
22
26
8
3
13
1
11
4
7
23
7
1
13
11
12
28
1
1
28
28
17
15
18
5
2
13
5
11
5
7
13
1
22
6
3
15
13
11
2
7
7
12
23
21
5
3
4
1
10
24
10
17
11
7
11
10
8
7
1
21
21
6
6
18
2
7
8
11
8
27
17
14
18
7
20
24
6
21
14
1
10
15
2
28
8
1
13
25
12
4
12
15
20
13
22
22
7
11
1
27
10
14
12
19
17
3
2
13
11
1
1
11
19
14
20
9
18
15
15
19
15
13
7
12
10
3
22
15
1
1
1
3
10
1
5
12
5
13
2
8
9
17
1
1
19
13
1
15
21
25
23
27
23
17
28
27
25
21
26
27
22
25
17
25
15
1
1
1
7
1
11
19
2
1
15
5
1
7
16
6
1
2
14
2
8
7
22
12
16
23
12
11
22
18
5
1
21
15
11
2
14
1
4
21
23
12
11
1
11
12
11
4
5
18
19
12
1
13
2
22
7
10
15
15
18
2
2
21
14
7
20
6
12
8
20
12
15
9
1
12
11
7
7
23
27
15
22
9
4
27
19
11
3
26
25
22
14
7
24
23
18
5
1
1
11
15
7
1
1
2
17
12
3
7
7
1
15
15
15
10
13
17
2
1
28
23
3
4
1
2
13
4
1
13
9
27
1
1
17
15
2
3
1
1
1
18
17
12
20
3
27
1
14
7
1
13
14
24
14
17
27
16
22
14
13
17
19
2
4
2
5
1
1
21
5
15
