'27. juni 2019.txt#4';'3';'0';'0';'1';'0';'0';'11';'hornbæk'
'27. juni 2019.txt#5';'2';'0';'0';'0';'0';'0';'10';'frederiksværk'
'27. juni 2019.txt#6';'0';'0';'0';'0';'2';'0';'4';'birkerød'
'27. juni 2019.txt#7';'0';'0';'0';'1';'2';'0';'5';'birkerød'
'27. juni 2019.txt#8';'5';'0';'0';'0';'0';'0';'10';'ålsgårde'
'27. juni 2019.txt#9';'0';'0';'0';'0';'2';'0';'4';'gørløse'
'27. juni 2019.txt#10';'0';'0';'0';'0';'0';'0';'0';'gørløse'
'27. juni 2019.txt#11';'0';'0';'0';'0';'0';'2';'20';'dyssegård'
'27. juni 2019.txt#12';'0';'0';'0';'0';'2';'0';'4';'dyssegård'
'27. juni 2019.txt#13';'0';'0';'0';'0';'2';'0';'4';'ølsted'
'27. juni 2019.txt#14';'1';'3';'0';'0';'0';'0';'22';'hillerød'
'27. juni 2019.txt#15';'1';'0';'0';'0';'0';'0';'10';'hillerød'
'27. juni 2019.txt#16';'0';'0';'0';'0';'1';'0';'4';'hellerup'
'27. juni 2019.txt#17';'4';'0';'0';'0';'1';'0';'14';'klampenborg'
'27. marts 2020.txt#0';'0';'0';'0';'1';'3';'0';'5';'helsingør'
'27. marts 2020.txt#1';'0';'3';'0';'0';'0';'0';'12';'hillerød'
'27. marts 2020.txt#2';'1';'2';'0';'0';'0';'0';'22';'værløse'
'27. marts 2020.txt#3';'0';'0';'0';'1';'0';'0';'1';'ålsgårde'
'27. marts 2020.txt#4';'0';'3';'0';'0';'0';'0';'12';'birkerød'
'27. marts 2020.txt#5';'0';'0';'0';'0';'1';'0';'4';'frederiksværk'
'27. marts 2020.txt#6';'0';'0';'0';'0';'1';'0';'4';'frederiksværk'
'27. marts 2020.txt#7';'0';'0';'0';'0';'1';'0';'4';'frederiksværk'
'27. november 2019.txt#0';'0';'0';'0';'0';'3';'0';'4';'hellerup'
'27. november 2019.txt#1';'0';'0';'0';'3';'3';'0';'5';'farum'
'27. november 2019.txt#2';'2';'0';'0';'0';'2';'0';'14';'helsinge'
'27. november 2019.txt#3';'0';'0';'0';'0';'3';'0';'4';'vedbæk'
'27. november 2019.txt#4';'0';'0';'0';'0';'3';'0';'4';'birkerød'
'27. november 2019.txt#5';'0';'0';'0';'4';'0';'0';'1';'helsingør'
'27. november 2019.txt#6';'0';'0';'0';'1';'0';'0';'1';'allerød'
'27. september 2019.txt#0';'0';'0';'0';'1';'3';'0';'5';'stenløse'
'27. september 2019.txt#1';'0';'0';'0';'0';'0';'0';'0';'bagsværd'
'27. september 2019.txt#2';'0';'0';'0';'2';'8';'1';'25';'frederikssund'
'27. september 2019.txt#3';'0';'0';'0';'0';'1';'0';'4';'slangerup'
'27. september 2019.txt#4';'0';'0';'0';'2';'3';'1';'25';'allerød'
'27. september 2019.txt#5';'0';'0';'0';'0';'2';'0';'4';'birkerød'
'27. september 2019.txt#6';'1';'0';'0';'2';'1';'0';'15';'hillerød'
'27. september 2019.txt#7';'0';'0';'0';'0';'1';'2';'24';'hundested'
'28. august 2019.txt#0';'1';'0';'0';'0';'2';'1';'34';'farum'
'28. august 2019.txt#1';'4';'0';'0';'2';'3';'1';'35';'humlebæk'
'28. august 2019.txt#2';'1';'0';'0';'2';'2';'0';'15';'frederiksværk'
'28. august 2019.txt#3';'3';'3';'0';'5';'1';'1';'47';'helsingør'
'28. august 2019.txt#4';'0';'0';'0';'3';'1';'1';'25';'hillerød'
'28. februar 2020.txt#0';'0';'0';'0';'2';'0';'1';'21';'ølstykke'
'28. februar 2020.txt#1';'0';'0';'0';'0';'4';'0';'4';'hillerød'
'28. februar 2020.txt#2';'0';'0';'0';'0';'2';'0';'4';'lyngby'
'28. februar 2020.txt#3';'0';'4';'0';'1';'0';'0';'13';'birkerød'
'28. februar 2020.txt#4';'7';'5';'0';'1';'0';'0';'23';'frederikssund'
'28. februar 2020.txt#5';'1';'0';'0';'3';'0';'2';'31';'charlottenlund'
'28. februar 2020.txt#6';'0';'0';'0';'1';'0';'0';'1';'lyngby'
'28. februar 2020.txt#7';'0';'0';'0';'0';'0';'0';'0';'lyngby'
'28. januar 2020.txt#0';'0';'0';'0';'1';'3';'0';'5';'lyngby'
'28. januar 2020.txt#1';'0';'0';'0';'0';'0';'0';'0';'nærum'
'28. januar 2020.txt#2';'0';'0';'0';'0';'0';'0';'0';'nærum'
'28. januar 2020.txt#3';'0';'5';'0';'0';'3';'0';'16';'helsingør'
'28. januar 2020.txt#4';'0';'0';'0';'0';'3';'0';'4';'kvistgård'
'28. januar 2020.txt#5';'0';'0';'0';'1';'3';'0';'5';'ålsgårde'
'28. januar 2020.txt#6';'0';'0';'0';'2';'3';'0';'5';'lyngby'
'28. januar 2020.txt#7';'0';'0';'0';'5';'0';'0';'1';'gentofte'
'28. januar 2020.txt#8';'0';'0';'0';'1';'0';'0';'1';'helsingør'
'28. januar 2020.txt#9';'8';'3';'0';'1';'0';'0';'23';'frederikssund'
'28. januar 2020.txt#10';'0';'0';'0';'1';'3';'0';'5';'allerød'
'28. januar 2020.txt#11';'3';'4';'0';'1';'0';'0';'23';'frederiksværk'
'28. januar 2020.txt#12';'0';'0';'0';'1';'4';'0';'5';'allerød'
'28. januar 2020.txt#13';'4';'0';'0';'1';'0';'0';'11';'lyngby'
'28. januar 2020.txt#14';'0';'0';'0';'0';'0';'0';'0';'gilleleje'
'28. januar 2020.txt#15';'3';'0';'0';'1';'0';'0';'11';'gilleleje'
'28. januar 2020.txt#16';'0';'0';'0';'0';'0';'0';'0';'allerød'
'28. januar 2020.txt#17';'0';'0';'0';'1';'3';'0';'5';'lyngby'
'28. juni 2019.txt#0';'5';'0';'0';'1';'0';'0';'11';'hillerød'
'28. juni 2019.txt#1';'3';'1';'0';'1';'0';'0';'23';'jægerspris'
'28. juni 2019.txt#2';'0';'0';'0';'0';'0';'2';'20';'farum'
'28. juni 2019.txt#3';'0';'0';'0';'4';'0';'0';'1';'nærum'
'28. juni 2019.txt#4';'0';'0';'0';'0';'5';'0';'4';'hellerup'
'28. juni 2019.txt#5';'0';'0';'0';'0';'0';'3';'20';'skævinge'
'28. juni 2019.txt#6';'0';'0';'0';'0';'4';'0';'4';'frederiksværk'
'28. juni 2019.txt#7';'0';'0';'0';'3';'0';'0';'1';'helsingør'
'28. juni 2019.txt#8';'0';'0';'0';'3';'0';'0';'1';'dronningmølle'
'28. juni 2019.txt#9';'3';'0';'0';'1';'0';'0';'11';'frederikssund'
'28. juni 2019.txt#10';'8';'0';'0';'1';'1';'0';'15';'gilleleje'
'28. november 2019.txt#0';'0';'0';'0';'0';'0';'0';'0';'hillerød'
'28. november 2019.txt#1';'3';'0';'0';'0';'0';'0';'10';'hillerød'
'28. november 2019.txt#2';'0';'0';'0';'2';'0';'0';'1';'lyngby'
'28. november 2019.txt#3';'0';'0';'0';'0';'0';'0';'0';'lyngby'
'28. november 2019.txt#4';'0';'0';'0';'0';'0';'0';'0';'nærum'
'28. november 2019.txt#5';'0';'0';'0';'0';'2';'0';'4';'lyngby'
'28. november 2019.txt#6';'0';'0';'0';'0';'3';'0';'4';'birkerød'
'28. november 2019.txt#7';'0';'0';'0';'0';'0';'0';'0';'skævinge'
'28. november 2019.txt#8';'0';'0';'0';'0';'0';'0';'0';'skævinge'
'28. oktober 2019.txt#0';'0';'0';'0';'2';'0';'2';'21';'hillerød'
'28. oktober 2019.txt#1';'0';'0';'0';'0';'0';'0';'0';'farum'
'28. oktober 2019.txt#2';'0';'0';'0';'1';'3';'0';'5';'lyngby'
'28. oktober 2019.txt#3';'0';'0';'0';'1';'3';'0';'5';'lyngby'
'28. oktober 2019.txt#4';'0';'0';'0';'1';'4';'0';'5';'lyngby'
'29. april 2019.txt#0';'0';'0';'0';'0';'0';'2';'20';'veksø'
'29. april 2019.txt#1';'0';'0';'0';'1';'0';'0';'1';'veksø'
'29. april 2019.txt#2';'0';'0';'0';'0';'0';'2';'20';'liseleje'
'29. april 2019.txt#3';'1';'0';'0';'0';'0';'0';'10';'humlebæk'
'29. april 2019.txt#4';'0';'0';'0';'0';'2';'1';'24';'humlebæk'
'29. april 2019.txt#5';'0';'0';'0';'0';'0';'0';'0';'helsingør'
'29. april 2019.txt#6';'0';'3';'0';'1';'0';'0';'13';'helsingør'
'29. april 2019.txt#7';'2';'8';'0';'1';'0';'0';'23';'frederikssund'
'29. april 2019.txt#8';'3';'0';'0';'1';'0';'0';'11';'hillerød'
'29. april 2019.txt#9';'0';'0';'0';'1';'3';'0';'5';'frederiksværk'
'29. april 2019.txt#10';'0';'0';'0';'0';'1';'0';'4';'frederiksværk'
'29. august 2019.txt#0';'0';'0';'0';'0';'0';'0';'0';'frederikssund'
'29. august 2019.txt#1';'0';'0';'0';'0';'0';'0';'0';'frederikssund'
'29. august 2019.txt#2';'0';'2';'0';'2';'0';'0';'13';'gentofte'
'29. august 2019.txt#3';'0';'0';'0';'3';'0';'0';'1';'værløse'
'29. august 2019.txt#4';'3';'0';'0';'0';'0';'1';'30';'frederikssund'
'29. august 2019.txt#5';'0';'0';'0';'0';'0';'0';'0';'frederikssund'
'29. august 2019.txt#6';'0';'0';'0';'0';'0';'0';'0';'lyngby'
'29. august 2019.txt#7';'0';'0';'0';'0';'0';'0';'0';'lyngby'
'29. august 2019.txt#8';'0';'0';'0';'1';'0';'0';'1';'lyngby'
'29. august 2019.txt#9';'0';'0';'0';'0';'0';'0';'0';'hellerup'
'29. august 2019.txt#10';'0';'0';'0';'0';'0';'0';'0';'hellerup'
'29. august 2019.txt#11';'6';'0';'0';'1';'0';'0';'11';'helsinge'
'29. august 2019.txt#12';'0';'0';'0';'0';'0';'0';'0';'helsinge'
'29. august 2019.txt#13';'1';'0';'0';'0';'0';'0';'10';'jægerspris'
'29. august 2019.txt#14';'4';'3';'0';'2';'0';'1';'43';'skodsborg'
'29. august 2019.txt#15';'0';'0';'0';'0';'1';'0';'4';'frederiksværk'
'29. august 2019.txt#16';'0';'0';'0';'0';'0';'0';'0';'frederiksværk'
'29. august 2019.txt#17';'0';'0';'0';'0';'2';'0';'4';'hillerød'
'29. august 2019.txt#18';'0';'0';'0';'1';'0';'0';'1';'hillerød'
'29. august 2019.txt#19';'0';'0';'0';'0';'1';'0';'4';'allerød'
'29. januar 2020.txt#0';'0';'1';'0';'0';'0';'0';'12';'værløse'
'29. januar 2020.txt#1';'4';'0';'0';'1';'0';'1';'31';'skibby'
'29. januar 2020.txt#2';'0';'0';'0';'1';'1';'0';'5';'hillerød'
'29. januar 2020.txt#3';'0';'0';'0';'0';'0';'0';'0';'hillerød'
'29. januar 2020.txt#4';'0';'0';'0';'0';'0';'2';'20';'hornbæk'
'29. januar 2020.txt#5';'0';'0';'0';'0';'1';'0';'4';'hillerød'
'29. januar 2020.txt#6';'2';'2';'0';'4';'1';'0';'27';'lyngby'
'29. januar 2020.txt#7';'1';'0';'0';'0';'0';'0';'10';'nærum'
'29. januar 2020.txt#8';'3';'0';'0';'1';'0';'0';'11';'lyngby'
'29. januar 2020.txt#9';'1';'0';'0';'0';'0';'0';'10';'kokkedal'
'29. januar 2020.txt#10';'0';'6';'0';'0';'0';'1';'32';'helsingør'
'29. januar 2020.txt#11';'0';'1';'0';'1';'0';'0';'13';'helsingør'
'29. januar 2020.txt#12';'0';'0';'0';'0';'0';'1';'20';'nivå'
'29. januar 2020.txt#13';'0';'0';'0';'0';'0';'0';'0';'nivå'
'29. januar 2020.txt#14';'0';'0';'0';'1';'0';'0';'1';'kokkedal'
'29. januar 2020.txt#15';'0';'0';'0';'1';'0';'1';'21';'kokkedal'
'29. januar 2020.txt#16';'0';'0';'0';'1';'3';'0';'5';'helsingør'
'29. januar 2020.txt#17';'0';'0';'0';'0';'2';'0';'4';'liseleje'
'29. januar 2020.txt#18';'0';'0';'0';'0';'1';'0';'4';'holte'
'29. januar 2020.txt#19';'0';'0';'0';'1';'1';'0';'5';'lyngby'
'29. januar 2020.txt#20';'0';'0';'0';'0';'1';'0';'4';'lyngby'
'29. juli 2019.txt#0';'0';'0';'0';'0';'0';'6';'20';'gilleleje'
'29. juli 2019.txt#1';'0';'0';'0';'0';'2';'0';'4';'holte'
'29. juli 2019.txt#2';'11';'6';'0';'5';'6';'0';'27';'vedbæk'
'29. juli 2019.txt#3';'0';'0';'0';'0';'0';'0';'0';'allerød'
'29. juli 2019.txt#4';'0';'0';'0';'3';'3';'3';'25';'hillerød'
'29. november 2019.txt#0';'0';'0';'0';'0';'4';'0';'4';'hillerød'
'29. november 2019.txt#1';'0';'0';'0';'1';'3';'0';'5';'lyngby'
'29. november 2019.txt#2';'0';'0';'0';'1';'0';'0';'1';'lyngby'
'29. november 2019.txt#3';'0';'0';'0';'0';'3';'0';'4';'farum'
'29. november 2019.txt#4';'0';'0';'0';'0';'2';'0';'4';'gilleleje'
'29. november 2019.txt#5';'2';'0';'0';'1';'1';'5';'35';'lyngby'
'29. november 2019.txt#6';'3';'1';'0';'1';'0';'0';'23';'skævinge'
'29. november 2019.txt#7';'0';'0';'0';'1';'0';'2';'21';'lyngby'
'29. november 2019.txt#8';'0';'0';'0';'0';'2';'0';'4';'vedbæk'
'29. november 2019.txt#9';'0';'0';'0';'3';'0';'0';'1';'humlebæk'
'29. november 2019.txt#10';'0';'0';'0';'0';'0';'0';'0';'frederiksværk'
'29. november 2019.txt#11';'5';'0';'0';'1';'0';'0';'11';'skibby'
'29. november 2019.txt#12';'0';'0';'0';'0';'0';'0';'0';'hundested'
'29. oktober 2019.txt#0';'0';'0';'0';'0';'2';'0';'4';'rungsted'
'29. oktober 2019.txt#1';'0';'0';'0';'1';'0';'0';'1';'hornbæk'
'29. oktober 2019.txt#2';'0';'0';'0';'4';'0';'0';'1';'gilleleje'
'29. oktober 2019.txt#3';'0';'0';'0';'0';'0';'0';'0';'helsingør'
'29. oktober 2019.txt#4';'0';'0';'0';'0';'1';'0';'4';'helsingør'
'29. oktober 2019.txt#5';'0';'0';'0';'1';'0';'2';'21';'værløse'
'29. oktober 2019.txt#6';'0';'0';'0';'0';'1';'2';'24';'hørsholm'
'29. oktober 2019.txt#7';'0';'0';'0';'4';'0';'1';'21';'charlottenlund'
'29. oktober 2019.txt#8';'0';'0';'0';'0';'0';'1';'20';'virum'
'29. oktober 2019.txt#9';'4';'4';'0';'1';'1';'0';'27';'holte'
'3. april 2020.txt#0';'0';'0';'0';'2';'0';'0';'1';'helsingør'
'3. april 2020.txt#1';'0';'0';'0';'0';'3';'0';'4';'helsingør'
'3. april 2020.txt#2';'0';'0';'0';'0';'2';'0';'4';'frederikssund'
'3. april 2020.txt#3';'0';'0';'0';'0';'3';'0';'4';'skodsborg'
'3. april 2020.txt#4';'2';'4';'0';'1';'0';'0';'23';'hellerup'
'3. april 2020.txt#5';'0';'0';'0';'2';'0';'0';'1';'ølsted'
'3. april 2020.txt#6';'0';'0';'0';'0';'0';'2';'20';'kokkedal'
'3. april 2020.txt#7';'0';'0';'0';'0';'3';'0';'4';'hillerød'
'3. april 2020.txt#8';'0';'0';'0';'4';'0';'0';'1';'kokkedal'
'3. april 2020.txt#9';'7';'5';'0';'1';'3';'0';'27';'virum'
'3. december 2019.txt#0';'4';'0';'0';'2';'0';'0';'11';'jægerspris'
'3. december 2019.txt#1';'0';'0';'0';'0';'0';'0';'0';'nivå'
'3. december 2019.txt#2';'0';'3';'0';'0';'0';'0';'12';'frederikssund'
'3. december 2019.txt#3';'0';'0';'0';'2';'1';'1';'25';'helsingør'
'3. december 2019.txt#4';'0';'0';'0';'3';'0';'0';'1';'lyngby'
'3. december 2019.txt#5';'0';'0';'0';'0';'0';'0';'0';'allerød'
'3. december 2019.txt#6';'0';'0';'0';'3';'0';'0';'1';'frederikssund'
'3. december 2019.txt#7';'0';'0';'0';'0';'4';'0';'4';'lyngby'
'3. december 2019.txt#8';'2';'5';'0';'6';'1';'0';'27';'græsted'
'3. februar 2020.txt#0';'0';'0';'0';'0';'4';'0';'4';'hillerød'
'3. februar 2020.txt#1';'1';'0';'0';'0';'0';'2';'30';'slangerup'
'3. februar 2020.txt#2';'0';'0';'0';'2';'0';'4';'21';'lyngby'
'3. februar 2020.txt#3';'0';'0';'0';'1';'3';'0';'5';'lyngby'
'3. februar 2020.txt#4';'0';'0';'0';'0';'0';'1';'20';'kokkedal'
'3. februar 2020.txt#5';'0';'0';'0';'3';'0';'0';'1';'jægerspris'
'3. februar 2020.txt#6';'0';'0';'0';'1';'2';'0';'5';'hellerup'
'3. februar 2020.txt#7';'1';'0';'0';'2';'0';'0';'11';'lynge'
'3. februar 2020.txt#8';'0';'0';'0';'0';'0';'0';'0';'charlottenlund'
'3. februar 2020.txt#9';'1';'3';'0';'0';'0';'0';'22';'gilleleje'
'3. juli 2019.txt#0';'2';'0';'0';'1';'6';'0';'15';'hørsholm'
'3. juli 2019.txt#1';'0';'0';'0';'0';'2';'0';'4';'hillerød'
'3. juli 2019.txt#2';'0';'0';'0';'0';'2';'0';'4';'virum'
'3. juli 2019.txt#3';'0';'0';'0';'1';'0';'0';'1';'hillerød'
'3. juli 2019.txt#4';'2';'0';'0';'0';'6';'0';'14';'virum'
'3. juli 2019.txt#5';'1';'0';'0';'0';'0';'0';'10';'allerød'
'3. juli 2019.txt#6';'0';'0';'0';'0';'0';'0';'0';'allerød'
'3. juli 2019.txt#7';'0';'0';'0';'0';'1';'0';'4';'hørsholm'
'3. juli 2019.txt#8';'0';'0';'0';'0';'6';'0';'4';'helsinge'
'3. juli 2019.txt#9';'0';'0';'0';'0';'0';'0';'0';'helsinge'
'3. juli 2019.txt#10';'0';'0';'0';'0';'0';'0';'0';'helsinge'
'3. juli 2019.txt#11';'1';'0';'0';'0';'0';'0';'10';'helsinge'
'3. juli 2019.txt#12';'3';'0';'0';'0';'0';'0';'10';'jægerspris'
'3. juli 2019.txt#13';'0';'0';'0';'0';'0';'1';'20';'jægerspris'
'3. juli 2019.txt#14';'0';'0';'0';'0';'0';'2';'20';'hellerup'
'3. juli 2019.txt#15';'0';'0';'0';'0';'3';'0';'4';'lyngby'
'3. juli 2019.txt#16';'0';'0';'0';'0';'2';'0';'4';'lyngby'
'3. juli 2019.txt#17';'0';'0';'0';'1';'0';'3';'21';'lyngby'
'3. juli 2019.txt#18';'3';'7';'0';'1';'0';'0';'23';'hillerød'
'3. juli 2019.txt#19';'0';'0';'0';'0';'3';'0';'4';'holte'
'3. juli 2019.txt#20';'0';'6';'0';'0';'0';'1';'32';'helsingør'
'3. juli 2019.txt#21';'0';'0';'0';'1';'0';'0';'1';'helsingør'
'3. juli 2019.txt#22';'4';'4';'0';'4';'4';'0';'27';'helsinge'
'3. maj 2019.txt#0';'0';'0';'0';'0';'2';'0';'4';'frederiksværk'
'3. maj 2019.txt#1';'0';'0';'0';'0';'3';'0';'4';'nærum'
'3. maj 2019.txt#2';'0';'0';'0';'0';'0';'0';'0';'gentofte'
'3. maj 2019.txt#3';'0';'0';'0';'0';'0';'0';'0';'gentofte'
'3. maj 2019.txt#4';'0';'0';'0';'0';'0';'0';'0';'hellerup'
'3. maj 2019.txt#5';'0';'0';'0';'0';'0';'0';'0';'frederiksværk'
'3. maj 2019.txt#6';'0';'0';'0';'2';'3';'1';'25';'helsingør'
'3. maj 2019.txt#7';'0';'0';'0';'0';'2';'0';'4';'hellebæk'
'3. maj 2019.txt#8';'0';'0';'0';'0';'0';'0';'0';'hellebæk'
'3. maj 2019.txt#9';'4';'0';'0';'0';'0';'0';'10';'stenløse'
'3. maj 2019.txt#10';'0';'0';'0';'0';'0';'0';'0';'stenløse'
'3. maj 2019.txt#11';'0';'0';'0';'0';'0';'0';'0';'holte'
'3. maj 2019.txt#12';'0';'0';'0';'1';'0';'0';'1';'liseleje'
'3. maj 2019.txt#13';'0';'0';'0';'0';'0';'1';'20';'nivå'
'3. maj 2019.txt#14';'3';'2';'0';'1';'1';'0';'27';'ølstykke'
'3. marts 2020.txt#0';'0';'0';'0';'0';'4';'0';'4';'helsingør'
'3. marts 2020.txt#1';'0';'0';'0';'0';'2';'0';'4';'dyssegård'
'3. marts 2020.txt#2';'0';'0';'0';'0';'2';'0';'4';'hørsholm'
'3. marts 2020.txt#3';'0';'0';'0';'1';'0';'3';'21';'holte'
'3. marts 2020.txt#4';'0';'0';'0';'0';'3';'0';'4';'frederikssund'
'3. marts 2020.txt#5';'0';'0';'0';'0';'0';'0';'0';'helsingør'
'3. marts 2020.txt#6';'0';'0';'0';'0';'0';'0';'0';'charlottenlund'
'3. marts 2020.txt#7';'2';'0';'0';'1';'0';'0';'11';'slangerup'
'3. marts 2020.txt#8';'0';'0';'0';'1';'3';'0';'5';'skibby'
'3. marts 2020.txt#9';'5';'0';'0';'1';'0';'0';'11';'rungsted'
'3. marts 2020.txt#10';'0';'3';'0';'1';'0';'0';'13';'helsingør'
'3. marts 2020.txt#11';'1';'0';'0';'0';'0';'0';'10';'birkerød'
'3. oktober 2019.txt#0';'0';'0';'0';'0';'2';'0';'4';'jægerspris'
'3. oktober 2019.txt#1';'0';'0';'0';'3';'0';'1';'21';'værløse'
'3. oktober 2019.txt#2';'0';'0';'0';'1';'0';'0';'1';'lyngby'
'3. oktober 2019.txt#3';'4';'3';'0';'2';'0';'0';'23';'helsingør'
'3. oktober 2019.txt#4';'0';'0';'0';'1';'0';'0';'1';'gentofte'
'3. oktober 2019.txt#5';'5';'0';'0';'1';'0';'0';'11';'nivå'
'3. oktober 2019.txt#6';'0';'0';'0';'1';'1';'5';'25';'helsingør'
'3. september 2019.txt#0';'0';'0';'0';'4';'0';'1';'21';'jægerspris'
'3. september 2019.txt#1';'0';'0';'0';'0';'4';'1';'24';'helsinge'
'3. september 2019.txt#2';'0';'0';'0';'1';'2';'0';'5';'charlottenlund'
'3. september 2019.txt#3';'0';'0';'0';'1';'1';'0';'5';'lyngby'
'3. september 2019.txt#4';'0';'0';'0';'0';'3';'0';'4';'ballerup'
'3. september 2019.txt#5';'0';'0';'0';'0';'2';'0';'4';'hillerød'
'3. september 2019.txt#6';'0';'0';'0';'3';'0';'0';'1';'slangerup'
'3. september 2019.txt#7';'5';'0';'0';'1';'0';'0';'11';'vejby'
'3. september 2019.txt#8';'4';'1';'0';'3';'1';'0';'27';'hillerød'
'30. april 2019.txt#0';'0';'0';'0';'0';'3';'0';'4';'lyngby'
'30. april 2019.txt#1';'0';'0';'0';'1';'2';'0';'5';'hellerup'
'30. april 2019.txt#2';'0';'0';'0';'0';'3';'0';'4';'hellerup'
'30. april 2019.txt#3';'0';'0';'0';'0';'3';'0';'4';'snekkersten'
'30. april 2019.txt#4';'0';'0';'0';'0';'0';'0';'0';'helsingør'
'30. april 2019.txt#5';'4';'0';'0';'1';'0';'0';'11';'jægerspris'
'30. april 2019.txt#6';'1';'3';'0';'0';'0';'0';'22';'jægerspris'
'30. april 2019.txt#7';'0';'0';'0';'0';'3';'0';'4';'birkerød'
'30. april 2019.txt#8';'0';'0';'0';'1';'0';'0';'1';'birkerød'
'30. april 2019.txt#9';'0';'0';'0';'0';'0';'0';'0';'birkerød'
'30. april 2019.txt#10';'0';'0';'0';'0';'2';'0';'4';'lyngby'
'30. april 2019.txt#11';'3';'0';'0';'0';'0';'0';'10';'helsingør'
'30. april 2019.txt#12';'1';'0';'0';'0';'0';'0';'10';'gentofte'
'30. april 2019.txt#13';'0';'0';'0';'3';'0';'1';'21';'birkerød'
'30. april 2019.txt#14';'0';'0';'0';'3';'1';'1';'25';'hillerød'
'30. april 2019.txt#15';'0';'0';'0';'0';'2';'0';'4';'ålsgårde'
'30. april 2019.txt#16';'1';'0';'0';'0';'0';'3';'30';'frederikssund'
'30. april 2019.txt#17';'0';'0';'0';'0';'3';'0';'4';'frederikssund'
'30. april 2019.txt#18';'3';'0';'0';'0';'0';'0';'10';'nivå'
'30. april 2019.txt#19';'0';'0';'0';'0';'1';'2';'24';'tisvildeleje'
'30. august 2019.txt#0';'0';'0';'0';'3';'0';'0';'1';'helsingør'
'30. august 2019.txt#1';'0';'0';'0';'2';'0';'0';'1';'birkerød'
'30. august 2019.txt#2';'0';'0';'0';'2';'0';'0';'1';'rungsted'
'30. august 2019.txt#3';'0';'0';'0';'1';'2';'1';'25';'helsingør'
'30. august 2019.txt#4';'4';'0';'0';'1';'0';'0';'11';'frederikssund'
'30. august 2019.txt#5';'1';'1';'0';'1';'0';'0';'23';'skævinge'
'30. august 2019.txt#6';'0';'0';'0';'0';'0';'0';'0';'frederiksværk'
'30. august 2019.txt#7';'5';'0';'0';'1';'1';'0';'15';'helsingør'
'30. december 2019.txt#0';'2';'5';'0';'1';'4';'0';'27';'helsingør'
'30. december 2019.txt#1';'0';'0';'0';'0';'4';'0';'4';'espergærde'
'30. december 2019.txt#2';'0';'0';'0';'0';'2';'0';'4';'espergærde'
'30. december 2019.txt#3';'0';'0';'0';'2';'0';'2';'21';'farum'
'30. december 2019.txt#4';'0';'0';'0';'1';'3';'0';'5';'hundested'
'30. december 2019.txt#5';'0';'0';'0';'0';'0';'0';'0';'hundested'
'30. december 2019.txt#6';'0';'0';'0';'1';'0';'3';'21';'frederikssund'
'30. december 2019.txt#7';'0';'0';'0';'0';'0';'0';'0';'frederikssund'
'30. december 2019.txt#8';'0';'0';'0';'3';'0';'0';'1';'helsinge'
'30. december 2019.txt#9';'7';'4';'0';'1';'0';'0';'23';'kokkedal'
'30. december 2019.txt#10';'0';'0';'0';'1';'3';'0';'5';'ølstykke'
'30. december 2019.txt#11';'0';'0';'0';'1';'0';'2';'21';'gentofte'
'30. december 2019.txt#12';'0';'0';'0';'1';'0';'0';'1';'hellerup'
'30. december 2019.txt#13';'3';'0';'0';'1';'0';'0';'11';'hundested'
'30. december 2019.txt#14';'0';'0';'0';'0';'3';'0';'4';'helsinge'
'30. januar 2020.txt#0';'2';'0';'0';'1';'0';'0';'11';'helsingør'
'30. januar 2020.txt#1';'0';'0';'0';'1';'0';'0';'1';'helsingør'
'30. januar 2020.txt#2';'0';'0';'0';'0';'2';'0';'4';'lyngby'
'30. januar 2020.txt#3';'0';'0';'0';'0';'2';'0';'4';'farum'
'30. januar 2020.txt#4';'4';'0';'0';'1';'1';'0';'15';'jægerspris'
'30. januar 2020.txt#5';'0';'0';'0';'0';'2';'0';'4';'farum'
'30. januar 2020.txt#6';'0';'0';'0';'0';'3';'0';'4';'helsinge'
'30. januar 2020.txt#7';'0';'0';'0';'0';'0';'0';'0';'helsinge'
'30. januar 2020.txt#8';'5';'0';'0';'1';'0';'0';'11';'skibby'
'30. januar 2020.txt#9';'0';'0';'0';'1';'2';'0';'5';'vedbæk'
'30. januar 2020.txt#10';'0';'0';'0';'1';'0';'0';'1';'vedbæk'
'30. januar 2020.txt#11';'0';'0';'0';'1';'0';'0';'1';'vedbæk'
'30. januar 2020.txt#12';'2';'0';'0';'3';'0';'0';'11';'farum'
'30. januar 2020.txt#13';'0';'0';'0';'1';'2';'0';'5';'birkerød'
'30. januar 2020.txt#14';'0';'0';'0';'0';'0';'0';'0';'hillerød'
'30. januar 2020.txt#15';'0';'0';'0';'0';'0';'0';'0';'hillerød'
'30. januar 2020.txt#16';'0';'3';'0';'1';'0';'0';'13';'hillerød'
'30. januar 2020.txt#17';'6';'0';'0';'1';'1';'0';'15';'snekkersten'
'30. juli 2019.txt#0';'0';'0';'0';'0';'1';'1';'24';'lyngby'
'30. juli 2019.txt#1';'1';'0';'0';'0';'0';'0';'10';'skævinge'
'30. juli 2019.txt#2';'0';'0';'0';'0';'2';'0';'4';'lyngby'
'30. juli 2019.txt#3';'7';'0';'0';'2';'2';'0';'15';'frederikssund'
'30. juli 2019.txt#4';'3';'5';'0';'2';'0';'0';'23';'gilleleje'
'30. juli 2019.txt#5';'0';'0';'0';'0';'0';'0';'0';'farum'
